ally	n. Syn. confederate; partner; collaborator	(联盟,同盟者) confederate; partner; collaborator
alone	a. Syn. solitary; by oneself	(单独的) solitary; by oneself
along	ad.	(沿着,向前,共同,一起,始终) by the length; in a line with the length; onward; forward; in company; together
alongside	ad.	(横靠着,沿着,傍着,横靠,傍着) along or by the side; side by side with
alter	v. Syn. modify; change; convert	(改变,修改) modify; cause to change; make different; convert
alternate	a. Syn. substitute	(交替的,轮流的) happening or following in turns; succeeding each other continuously; substitute
alternation	n.	(交替,轮流) successive change from one thing or state to another and back again
alternative	a.	(另一可选的,另外的) one of two or more things, ideas or courses of action that may be used; option; choice
altitude	n. Syn. elevation; height	(高度) elevation especially above sea level; height
aluminum	n.	(铝) silvery ductile metallic element
amateur	a. Syn. nonprofessional; inexpert	(业余的) nonprofessional; lacking the skill of a professional, as in an art
amaze	v. Syn. stun; astonish; shock	(使吃惊,使惊叹) astonish; affect with wonder
amazement	n. Syn. wonder; surprise	(惊愕,惊异) wonder; state of extreme surprise or wonder; astonishment
ambassador	n.	(大使,使者) authorized messenger or representative
ambiguity	n.	(模棱两可) state of being ambiguous; doubtfulness or uncertainty
ambiguous	a.	(模棱两可的) unclear or doubtful in meaning
ambition	n. Syn. aspiration	(雄心,抱负) aspiration
ambitious	a. Syn. aspiring; enterprising	(有雄心的,渴望成功的) aspiring; having a strong desire for success or achievement
ambulance	n.	(救护车,野外医院) field hospital organized as to follow an army in its movements; wagon for conveying the wounded to hospital
amend	v. Syn. correct; improve	(修订,修改,变更) change for the better; improve; remove faults or errors
amendment	n. Syn. correction; revision	(改正,修正) correction; revision
amends	n.	(赔偿,补偿) compensation for a loss or injury; recompense; reparation
amiable	a. Syn. agreeable; lovable	(可爱的,友好的,惬意的) good-natured and likable; lovable; warmly friendly
amicable	a. Syn. friendly	(温和的,友好礼貌的) exhibiting friendliness or goodwill; not quarrelsome
amid	ad. Syn. among	(在…中) in the middle of; among; surrounded by
ammunition	n. Syn. weapon	(军火,弹药) military stores or provisions; articles used in weapons, as powder, balls, shot, shells
amount	n. Syn. quantity; sum	(量,总合) total of two or more quantities; aggregate; sum
ample	a. Syn. abundant	(丰富的,富足的) more than enough in size or scope or capacity; fairly large
amplification	n.	(扩大) addition of extra material or illustration or clarifying detail
amplify	v. Syn. intensify; increase	(放大) broaden or clarify by expanding; intensify; make larger or more powerful; increase
amuse	v. Syn. absorb; distract; bewilder	(使欢乐,逗…笑,娱乐,消遣) occupy in an agreeable, pleasing, or entertaining fashion; cause laughter or be funny; delude or deceive
analogy	n. Syn. similarity; parallelism	(类比,相似) similarity in some respects; comparison based on similarity
analysis	n. Syn. study; investigation	(分析,分析报告) study; investigation; process of breaking down a substance into its constituent parts
analytical	a.	(分析法的,善于分析的) of analysis; resolving into elements or parts
analyze	v. Syn. diagnose; examine; analyze	(分析,分解) diagnose; examine
ancestor	n. Syn. forefather; forebear	(祖先,祖宗) forefather; forebear; forerunner or predecessor
anchor	v. Syn. fasten	(固定,锚) secure or fasten firmly; be fixed in place; narrate or coordinate
anecdote	n. Syn. episode; story	(奇闻轶事) short account of amusing or interesting event; short narrative; secret story of history or biography
angular	a.	(有尖角的,瘦骨嶙峋的) sharp-cornered; consisting of an angle or angles; stiff in manner
animate	a.	(活的,有生命的) endowed with life; alive; living; animated
animation	n.	(兴奋,活跃) act of animating, or giving life or spirit; state of being animate or alive.
ankle	n.	(脚踝) joint which connects the foot with the leg; tarsus
annex	v. Syn. attach	(接手) append or attach; take possession of; incorporate into an existing political unit
anniversary	a.	(周年,周年纪念) annual; yearly; annual return of the day on which any notable event took place
announce	v. Syn. herald; proclaim	(宣布,发表,通告) herald; give out; proclaim; make known publicly
announcement	n.	(宣告,发表) formal public statement; act of making known publicly
announcer	n.	(广播员,报幕员) one who proclaims a message publicly
annoy	v. Syn. disturb; irritate	(使恼怒,打扰) disturb, especially by minor irritations; irritate
annual	a.	(每年的) occurring or payable every year
annually	ad. Syn. yearly	(一年一次,每年) yearly; each year; returning every year; year by year
antagonism	n. Syn. hostility; enmity	(反抗,敌对) active resistance; condition of being an opposing principle, force, or factor
antagonist	n.	(敌手,对手) one who contends with another, especially in combat; an adversary; opponent
antarctic	a.	(南极的) opposite to the northern or arctic pole; relating to the southern pole or to the region near it
antibiotic	a. Syn. antibacterial	(抗菌的,抗生的) of or relating to chemical substance that kills microorganisms and cures infections
anticipate	v. Syn. expect; predict	(预期,预料) act in advance of; deal with ahead of time; predict
anticipation	n. Syn. expectation	(期望,预料) something expected; pleasurable expectation; wishing with confidence
antique	n. Syn. relic; curio	(古董) any furniture old and valuable; out of fashion
antonym	n.	(反义词) word of opposite meaning; counter term
anxiety	n.	(忧虑,焦虑,不安) concern something in state of painful uneasiness; state of restlessness and agitation
anxious	a. Syn. eager; keen; worried	(渴望的,担忧的) eager; keen; worried; uneasy and apprehensive about an uncertain event or matter
anyhow	ad.	(无论如何,不管怎样) in any way or manner whatever; at any rate; in any event
apart	ad.	(分开,离开,拆开,个别,单独) separately, in regard to space or company; in a state of separation as to place; aside
ape	v. Syn. imitate	(模仿) imitate; mimic, as an ape imitates human actions
apologize	v.	(道歉) beg pardon
apology	n. Syn. regret	(道歉,歉意) acknowledgment expressing regret or asking pardon for a fault or offense; explanation or excuse
apparatus	n. Syn. equipment	(器械,设备) a group of parts that work together to perform given function; appliance or device for particular purpose
apparent	a. Syn. visible	(明显的,明白的,外表的,表面上的) capable of being seen, or easily seen; open to view; visible to eye
appeal	n. Syn. attraction; charm	(吸引力) attraction; charm; attract; fascinate; challenge
appealing	a. Syn. attractive; charming	(动人的,媚人的) attractive; charming
appendix	n. Syn. appendage; adjunct; concomitant	(阑尾,附录) something appended or added
appetite	n. Syn. desire	(胃口,食欲) instinctive physical desire, especially one for food or drink
applaud	v. Syn. clap; acclaim	(喝彩,欢呼) acclaim; express approval, especially by clapping the hands
appliance	n.	(用具,器具) durable goods for home or office use; device or instrument for household use
applicable	a.	(生效的,适合的) capable of being applied; fit or suitable to be applied; having relevance
applicant	n. Syn. candidate	(申请人) candidate
application	n. Syn. diligence	(勤奋的付出,密切关注) close attention; work of applying something; verbal or written request for assistance
apply	v. Syn. exert	(应用,适用) exert; put into service; avail oneself to;
appoint	v. Syn. designate; nominate	(任命,选派) designate; nominate
appointment	n. Syn. arrangement	(指定,约会) act of putting a person into a non-elective position; arrangement
appreciable	a. Syn. considerable; perceptible	(很大的,值得重视的) considerable; perceptible
appreciate	v. Syn. admire; value	(感激,增值,赏识) be thankful for; increase in worth; be thoroughly conscious of
appreciation	n. Syn. recognition; taste	(欣赏,口味,兴趣) recognition; taste; judgment or opinion, especially a favorable one
appreciative	a.	(感谢的,赞赏的) having or showing a just or ready appreciation or perception
apprentice	n.	(学徒) works for an expert to learn a trade; beginner; learner
approach	n. Syn. access; method	(方法) access; method
appropriate	v. Syn. acquire; allocate	(获得,挪用,据为己有) acquire; take possession of for one's own use; set apart for specific use
approval	n. Syn. sanction; endorsement	(赞成,正式批准) official approbation; endorsement; act of approving
approve	v. Syn. ratify	(批准) ratify; consider right or good; think or speak favorably of
approximate	v. Syn. approach	(接近,近似) approach; come near
approximately	ad. Syn. about; roughly	(近似地,大约) about; roughly
apt	a. Syn. appropriate; suitable	(恰当的,贴切的) likely; exactly suitable; appropriate; quick to learn or understand
aptitude	n. Syn. intelligence; talent	(能力,才能) inherent ability; quickness in learning and understanding
arbitrary	a. Syn. capricious; impulse	(反复无常,随机的) randomly chosen; determined by chance or impulse, and not by reason or principle
arbitrator	n. Syn. judge; arbiter	(仲裁者) someone chosen to judge and decide disputed issue; one having power to make authoritative decisions
arc	n.	(弧形,拱形) continuous portion of a circle; something curved in shape
arch	n.	(拱,脚弓,使弯成拱,使成拱形) any part of a curved line
archaeology	n.	(考古学) study of artifacts and relics of early mankind
architect	n.	(建筑师) one who designs and supervises the construction of buildings or other large structures
architecture	n.	(建筑,建筑学) art and science of designing and erecting buildings; buildings and other large structures
ardent	a. Syn. intense; passionate; zealous	(热心的,热情的) displaying or by strong enthusiasm or devotion; passionate
arduous	a. Syn. hard; strenuous	(努力,奋发) demanding great effort or labor; difficult
area	n.	(范围,区域,地区,面积,领域) plane surface, as of the floor of a room; open space in a building; the enclosed space; extent; scope; range
arena	n.	(竞技场,舞台) playing field where sports events take place; large structure for open-air sports or entertainments
argue	v.	(辩论,表明,争论,争吵) invent and offer reasons to support or overthrow a proposition, opinion, or measure; debate
arise	v. Syn. spring	(出现,发生,起来,站起) come up from a lower to a higher position; come above the horizon; spring up; come into action
aristocracy	n.	(贵族) hereditary nobility; privileged class
aristocrat	n.	(贵族) one of the aristocracy or people of rank in a community; one of a ruling class; a noble
arithmetic	n.	(算数) theory of numerical calculations
armour	n.	(盔甲,保护层) defensive covering, as of metal, wood, or leather, worn to protect the body against weapons
